x_desired,y_desired,z_desired,x_actual,y_actual,z_actual
-0.816032,0.684709,-2.5,0.23331,-0.333221,1.39749
-0.816032,0.684709,-2.5,0.230833,-0.331907,1.37744
-0.816032,0.684709,-2.5,0.229462,-0.327588,1.36176
-0.816032,0.684709,-2.5,0.225492,-0.321932,1.34929
-0.816032,0.684709,-2.5,0.222611,-0.319447,1.34794
-0.816032,0.684709,-2.5,0.221229,-0.317092,1.34853
-0.816032,0.684709,-2.5,0.221641,-0.312239,1.34413
-0.816032,0.684709,-2.5,0.224419,-0.308492,1.34236
-0.816032,0.684709,-2.5,0.22258,-0.305314,1.34211
-0.816032,0.684709,-2.5,0.221749,-0.303794,1.34021
-0.816032,0.684709,-2.5,0.22212,-0.304552,1.33792
-0.816032,0.684709,-2.5,0.221897,-0.308359,1.33706
-0.816032,0.684709,-2.5,0.22586,-0.308654,1.33602
-0.816032,0.684709,-2.5,0.224627,-0.311828,1.34138
-0.816032,0.684709,-2.5,0.223081,-0.314171,1.35138
-0.816032,0.684709,-2.5,0.222304,-0.315069,1.36136
-0.816032,0.684709,-2.5,0.220618,-0.314935,1.36457
-0.816032,0.684709,-2.5,0.216686,-0.312216,1.36588
-0.816032,0.684709,-2.5,0.21535,-0.312581,1.36117
-0.816032,0.684709,-2.5,0.214703,-0.313542,1.35298
-0.816032,0.684709,-2.5,0.214692,-0.314015,1.34276
-0.816032,0.684709,-2.5,0.216198,-0.313697,1.32991
-0.816032,0.684709,-2.5,0.221096,-0.315942,1.31449
-0.816032,0.684709,-2.5,0.225739,-0.315676,1.30519
-0.816032,0.684709,-2.5,0.232138,-0.311008,1.29748
-0.816032,0.684709,-2.5,0.239976,-0.303958,1.28883
-0.816032,0.684709,-2.5,0.251522,-0.296428,1.27471
-0.816032,0.684709,-2.5,0.258271,-0.288935,1.26718
-0.816032,0.684709,-2.5,0.261699,-0.281676,1.27192
-0.816032,0.684709,-2.5,0.261542,-0.274471,1.28021
-0.816032,0.684709,-2.5,0.257922,-0.26251,1.29002
-0.816032,0.684709,-2.5,0.260818,-0.256624,1.291
-0.816032,0.684709,-2.5,0.264345,-0.245584,1.28985
-0.816032,0.684709,-2.5,0.264923,-0.235323,1.28572
-0.816032,0.684709,-2.5,0.262111,-0.230842,1.28115
-0.816032,0.684709,-2.5,0.261027,-0.231055,1.28133
-0.816032,0.684709,-2.5,0.254141,-0.227712,1.28584
-0.816032,0.684709,-2.5,0.247842,-0.224495,1.29207
-0.816032,0.684709,-2.5,0.241039,-0.223328,1.29799
-0.816032,0.684709,-2.5,0.233426,-0.224691,1.3009
-0.816032,0.684709,-2.5,0.226184,-0.219936,1.29689
-0.816032,0.684709,-2.5,0.216158,-0.214103,1.29097
-0.816032,0.684709,-2.5,0.212831,-0.212138,1.28854
-0.816032,0.684709,-2.5,0.212831,-0.212138,1.28854
-0.816032,0.684709,-2.5,0.212831,-0.212138,1.28854
-0.816032,0.684709,-2.5,0.212831,-0.212138,1.28854
-0.816032,0.684709,-2.5,0.212831,-0.212138,1.28854
-0.816032,0.684709,-2.5,0.212831,-0.212138,1.28854
-0.816032,0.684709,-2.5,0.212831,-0.212138,1.28854
